Location,Labels
/ECG Dataset/ECG/Train/AF/2728.png,1
/ECG Dataset/ECG/Train/SR/2729.png,0
/ECG Dataset/ECG/Test/SR/2730.png,0
/ECG Dataset/ECG/Train/SR/2731.png,0
/ECG Dataset/ECG/Train/SR/2732.png,0
/ECG Dataset/ECG/Train/SR/2733.png,0
/ECG Dataset/ECG/Train/SR/2734.png,0
/ECG Dataset/ECG/Test/SR/2735.png,0
/ECG Dataset/ECG/Train/SR/2736.png,0
/ECG Dataset/ECG/Train/AF/2737.png,1
/ECG Dataset/ECG/Train/AF/2738.png,1
/ECG Dataset/ECG/Train/AF/2739.png,1
/ECG Dataset/ECG/Test/SR/2740.png,0
/ECG Dataset/ECG/Train/SR/2741.png,0
/ECG Dataset/ECG/Train/AF/2742.png,1
/ECG Dataset/ECG/Train/AF/2743.png,1
/ECG Dataset/ECG/Train/SR/2744.png,0
/ECG Dataset/ECG/Test/SR/2745.png,0
/ECG Dataset/ECG/Train/SR/2746.png,0
/ECG Dataset/ECG/Train/AF/2747.png,1
/ECG Dataset/ECG/Train/AF/2748.png,1
/ECG Dataset/ECG/Train/SR/2749.png,0
/ECG Dataset/ECG/Test/AF/2750.png,1
/ECG Dataset/ECG/Train/AF/2751.png,1
/ECG Dataset/ECG/Train/SR/2752.png,0
/ECG Dataset/ECG/Train/SR/2753.png,0
/ECG Dataset/ECG/Train/SR/2754.png,0
/ECG Dataset/ECG/Test/SR/2755.png,0
/ECG Dataset/ECG/Train/SR/2756.png,0
/ECG Dataset/ECG/Train/SR/2757.png,0
/ECG Dataset/ECG/Train/SR/2758.png,0
/ECG Dataset/ECG/Train/AF/2759.png,1
/ECG Dataset/ECG/Test/AF/2760.png,1
/ECG Dataset/ECG/Train/SR/2761.png,0
/ECG Dataset/ECG/Train/SR/2762.png,0
/ECG Dataset/ECG/Train/AF/2763.png,1
/ECG Dataset/ECG/Train/SR/2764.png,0
/ECG Dataset/ECG/Test/SR/2765.png,0
/ECG Dataset/ECG/Train/AF/2766.png,1
/ECG Dataset/ECG/Train/AF/2767.png,1
/ECG Dataset/ECG/Train/SR/2768.png,0
/ECG Dataset/ECG/Train/SR/2769.png,0
/ECG Dataset/ECG/Test/AF/2770.png,1
/ECG Dataset/ECG/Train/SR/2771.png,0
/ECG Dataset/ECG/Train/SR/2772.png,0
/ECG Dataset/ECG/Train/SR/2773.png,0
/ECG Dataset/ECG/Train/SR/2774.png,0
/ECG Dataset/ECG/Test/SR/2775.png,0
/ECG Dataset/ECG/Train/AF/2776.png,1
/ECG Dataset/ECG/Train/SR/2777.png,0
/ECG Dataset/ECG/Train/SR/2778.png,0
/ECG Dataset/ECG/Train/SR/2779.png,0
/ECG Dataset/ECG/Test/SR/2780.png,0
/ECG Dataset/ECG/Train/AF/2781.png,1
/ECG Dataset/ECG/Train/SR/2782.png,0
/ECG Dataset/ECG/Train/SR/2783.png,0
/ECG Dataset/ECG/Train/SR/2784.png,0
/ECG Dataset/ECG/Test/AF/2785.png,1
/ECG Dataset/ECG/Train/AF/2786.png,1
/ECG Dataset/ECG/Train/AF/2787.png,1
/ECG Dataset/ECG/Train/SR/2788.png,0
/ECG Dataset/ECG/Train/SR/2789.png,0
/ECG Dataset/ECG/Test/SR/2790.png,0
/ECG Dataset/ECG/Train/SR/2791.png,0
/ECG Dataset/ECG/Train/AF/2792.png,1
/ECG Dataset/ECG/Train/AF/2793.png,1
/ECG Dataset/ECG/Train/SR/2794.png,0
/ECG Dataset/ECG/Test/AF/2795.png,1
/ECG Dataset/ECG/Train/SR/2796.png,0
/ECG Dataset/ECG/Train/SR/2797.png,0
/ECG Dataset/ECG/Train/SR/2798.png,0
/ECG Dataset/ECG/Train/AF/2799.png,1
/ECG Dataset/ECG/Test/SR/2800.png,0
/ECG Dataset/ECG/Train/AF/2801.png,1
/ECG Dataset/ECG/Train/SR/2802.png,0
/ECG Dataset/ECG/Train/SR/2803.png,0
/ECG Dataset/ECG/Train/SR/2804.png,0
/ECG Dataset/ECG/Test/SR/2805.png,0
/ECG Dataset/ECG/Train/SR/2806.png,0
/ECG Dataset/ECG/Train/SR/2807.png,0
/ECG Dataset/ECG/Train/AF/2808.png,1
/ECG Dataset/ECG/Train/AF/2809.png,1
/ECG Dataset/ECG/Test/SR/2810.png,0
/ECG Dataset/ECG/Train/AF/2811.png,1
/ECG Dataset/ECG/Train/AF/2812.png,1
/ECG Dataset/ECG/Train/SR/2813.png,0
/ECG Dataset/ECG/Train/SR/2814.png,0
/ECG Dataset/ECG/Test/SR/2815.png,0
/ECG Dataset/ECG/Train/SR/2816.png,0
/ECG Dataset/ECG/Train/AF/2817.png,1
/ECG Dataset/ECG/Train/AF/2818.png,1
/ECG Dataset/ECG/Train/SR/2819.png,0
/ECG Dataset/ECG/Test/SR/2820.png,0
/ECG Dataset/ECG/Train/SR/2821.png,0
/ECG Dataset/ECG/Train/SR/2822.png,0
/ECG Dataset/ECG/Train/SR/2823.png,0
/ECG Dataset/ECG/Train/AF/2824.png,1
/ECG Dataset/ECG/Test/SR/2825.png,0
/ECG Dataset/ECG/Train/AF/2826.png,1
/ECG Dataset/ECG/Train/SR/2827.png,0
/ECG Dataset/ECG/Train/AF/2828.png,1
/ECG Dataset/ECG/Train/SR/2829.png,0
/ECG Dataset/ECG/Test/AF/2830.png,1
/ECG Dataset/ECG/Train/SR/2831.png,0
/ECG Dataset/ECG/Train/SR/2832.png,0
/ECG Dataset/ECG/Train/AF/2833.png,1
/ECG Dataset/ECG/Train/SR/2834.png,0
/ECG Dataset/ECG/Test/AF/2835.png,1
/ECG Dataset/ECG/Train/SR/2836.png,0
/ECG Dataset/ECG/Train/SR/2837.png,0
/ECG Dataset/ECG/Train/AF/2838.png,1
/ECG Dataset/ECG/Train/SR/2839.png,0
/ECG Dataset/ECG/Test/AF/2840.png,1
/ECG Dataset/ECG/Train/SR/2841.png,0
/ECG Dataset/ECG/Train/AF/2842.png,1
/ECG Dataset/ECG/Train/SR/2843.png,0
/ECG Dataset/ECG/Train/SR/2844.png,0
/ECG Dataset/ECG/Test/SR/2845.png,0
/ECG Dataset/ECG/Train/SR/2846.png,0
/ECG Dataset/ECG/Train/AF/2847.png,1
/ECG Dataset/ECG/Train/AF/2848.png,1
/ECG Dataset/ECG/Train/SR/2849.png,0
/ECG Dataset/ECG/Test/SR/2850.png,0
/ECG Dataset/ECG/Train/SR/2851.png,0
/ECG Dataset/ECG/Train/SR/2852.png,0
/ECG Dataset/ECG/Train/SR/2853.png,0
/ECG Dataset/ECG/Train/SR/2854.png,0
/ECG Dataset/ECG/Test/SR/2855.png,0
/ECG Dataset/ECG/Train/AF/2856.png,1
/ECG Dataset/ECG/Train/SR/2857.png,0
/ECG Dataset/ECG/Train/AF/2858.png,1
/ECG Dataset/ECG/Train/AF/2859.png,1
/ECG Dataset/ECG/Test/AF/2860.png,1
/ECG Dataset/ECG/Train/SR/2861.png,0
/ECG Dataset/ECG/Train/SR/2862.png,0
/ECG Dataset/ECG/Train/AF/2863.png,1
/ECG Dataset/ECG/Train/AF/2864.png,1
/ECG Dataset/ECG/Test/AF/2865.png,1
/ECG Dataset/ECG/Train/SR/2866.png,0
/ECG Dataset/ECG/Train/AF/2867.png,1
/ECG Dataset/ECG/Train/SR/2868.png,0
/ECG Dataset/ECG/Train/SR/2869.png,0
/ECG Dataset/ECG/Test/SR/2870.png,0
/ECG Dataset/ECG/Train/AF/2871.png,1
/ECG Dataset/ECG/Train/AF/2872.png,1
/ECG Dataset/ECG/Train/SR/2873.png,0
/ECG Dataset/ECG/Train/SR/2874.png,0
/ECG Dataset/ECG/Test/AF/2875.png,1
/ECG Dataset/ECG/Train/SR/2876.png,0
/ECG Dataset/ECG/Train/SR/2877.png,0
/ECG Dataset/ECG/Train/SR/2878.png,0
/ECG Dataset/ECG/Train/AF/2879.png,1
/ECG Dataset/ECG/Test/SR/2880.png,0
/ECG Dataset/ECG/Train/AF/2881.png,1
/ECG Dataset/ECG/Train/AF/2882.png,1
/ECG Dataset/ECG/Train/AF/2883.png,1
/ECG Dataset/ECG/Train/AF/2884.png,1
/ECG Dataset/ECG/Test/SR/2885.png,0
/ECG Dataset/ECG/Train/AF/2886.png,1
/ECG Dataset/ECG/Train/AF/2887.png,1
/ECG Dataset/ECG/Train/AF/2888.png,1
/ECG Dataset/ECG/Train/AF/2889.png,1
/ECG Dataset/ECG/Test/SR/2890.png,0
/ECG Dataset/ECG/Train/AF/2891.png,1
/ECG Dataset/ECG/Train/SR/2892.png,0
/ECG Dataset/ECG/Train/AF/2893.png,1
/ECG Dataset/ECG/Train/SR/2894.png,0
/ECG Dataset/ECG/Test/SR/2895.png,0
/ECG Dataset/ECG/Train/SR/2896.png,0
/ECG Dataset/ECG/Train/SR/2897.png,0
/ECG Dataset/ECG/Train/SR/2898.png,0
/ECG Dataset/ECG/Train/AF/2899.png,1
/ECG Dataset/ECG/Test/SR/2900.png,0
/ECG Dataset/ECG/Train/SR/2901.png,0
/ECG Dataset/ECG/Train/AF/2902.png,1
/ECG Dataset/ECG/Train/AF/2903.png,1
/ECG Dataset/ECG/Train/AF/2904.png,1
/ECG Dataset/ECG/Test/AF/2905.png,1
/ECG Dataset/ECG/Train/SR/2906.png,0
/ECG Dataset/ECG/Train/SR/2907.png,0
/ECG Dataset/ECG/Train/AF/2908.png,1
/ECG Dataset/ECG/Train/SR/2909.png,0
/ECG Dataset/ECG/Test/AF/2910.png,1
/ECG Dataset/ECG/Train/AF/2911.png,1
/ECG Dataset/ECG/Train/AF/2912.png,1
/ECG Dataset/ECG/Train/SR/2913.png,0
/ECG Dataset/ECG/Train/SR/2914.png,0
/ECG Dataset/ECG/Test/SR/2915.png,0
/ECG Dataset/ECG/Train/AF/2916.png,1
/ECG Dataset/ECG/Train/SR/2917.png,0
/ECG Dataset/ECG/Train/AF/2918.png,1
/ECG Dataset/ECG/Train/SR/2919.png,0
/ECG Dataset/ECG/Test/AF/2920.png,1
/ECG Dataset/ECG/Train/SR/2921.png,0
/ECG Dataset/ECG/Train/AF/2922.png,1
/ECG Dataset/ECG/Train/SR/2923.png,0
/ECG Dataset/ECG/Train/SR/2924.png,0
/ECG Dataset/ECG/Test/AF/2925.png,1
/ECG Dataset/ECG/Train/SR/2926.png,0
/ECG Dataset/ECG/Train/SR/2927.png,0
/ECG Dataset/ECG/Train/SR/2928.png,0
/ECG Dataset/ECG/Train/SR/2929.png,0
/ECG Dataset/ECG/Test/SR/2930.png,0
/ECG Dataset/ECG/Train/AF/2931.png,1
/ECG Dataset/ECG/Train/SR/2932.png,0
/ECG Dataset/ECG/Train/SR/2933.png,0
/ECG Dataset/ECG/Train/SR/2934.png,0
/ECG Dataset/ECG/Test/AF/2935.png,1
/ECG Dataset/ECG/Train/SR/2936.png,0
/ECG Dataset/ECG/Train/AF/2937.png,1
/ECG Dataset/ECG/Train/SR/2938.png,0
/ECG Dataset/ECG/Train/AF/2939.png,1
/ECG Dataset/ECG/Test/AF/2940.png,1
/ECG Dataset/ECG/Train/SR/2941.png,0
/ECG Dataset/ECG/Train/AF/2942.png,1
/ECG Dataset/ECG/Train/SR/2943.png,0
/ECG Dataset/ECG/Train/SR/2944.png,0
/ECG Dataset/ECG/Test/SR/2945.png,0
/ECG Dataset/ECG/Train/SR/2946.png,0
/ECG Dataset/ECG/Train/SR/2947.png,0
/ECG Dataset/ECG/Train/AF/2948.png,1
/ECG Dataset/ECG/Train/AF/2949.png,1
/ECG Dataset/ECG/Test/SR/2950.png,0
/ECG Dataset/ECG/Train/SR/2951.png,0
/ECG Dataset/ECG/Train/AF/2952.png,1
/ECG Dataset/ECG/Train/AF/2953.png,1
/ECG Dataset/ECG/Train/SR/2954.png,0
/ECG Dataset/ECG/Test/SR/2955.png,0
/ECG Dataset/ECG/Train/AF/2956.png,1
/ECG Dataset/ECG/Train/SR/2957.png,0
/ECG Dataset/ECG/Train/SR/2958.png,0
/ECG Dataset/ECG/Train/AF/2959.png,1
/ECG Dataset/ECG/Test/SR/2960.png,0
/ECG Dataset/ECG/Train/SR/2961.png,0
/ECG Dataset/ECG/Train/SR/2962.png,0
/ECG Dataset/ECG/Train/AF/2963.png,1
/ECG Dataset/ECG/Train/AF/2964.png,1
/ECG Dataset/ECG/Test/AF/2965.png,1
/ECG Dataset/ECG/Train/AF/2966.png,1
/ECG Dataset/ECG/Train/SR/2967.png,0
/ECG Dataset/ECG/Train/SR/2968.png,0
/ECG Dataset/ECG/Train/SR/2969.png,0
/ECG Dataset/ECG/Test/AF/2970.png,1
/ECG Dataset/ECG/Train/AF/2971.png,1
/ECG Dataset/ECG/Train/AF/2972.png,1
/ECG Dataset/ECG/Train/SR/2973.png,0
/ECG Dataset/ECG/Train/AF/2974.png,1
/ECG Dataset/ECG/Test/SR/2975.png,0
/ECG Dataset/ECG/Train/SR/2976.png,0
/ECG Dataset/ECG/Train/AF/2977.png,1
/ECG Dataset/ECG/Train/SR/2978.png,0
/ECG Dataset/ECG/Train/AF/2979.png,1
/ECG Dataset/ECG/Test/SR/2980.png,0
/ECG Dataset/ECG/Train/SR/2981.png,0
/ECG Dataset/ECG/Train/AF/2982.png,1
/ECG Dataset/ECG/Train/AF/2983.png,1
/ECG Dataset/ECG/Train/SR/2984.png,0
/ECG Dataset/ECG/Test/AF/2985.png,1
/ECG Dataset/ECG/Train/AF/2986.png,1
/ECG Dataset/ECG/Train/AF/2987.png,1
/ECG Dataset/ECG/Train/SR/2988.png,0
/ECG Dataset/ECG/Train/AF/2989.png,1
/ECG Dataset/ECG/Test/SR/2990.png,0
/ECG Dataset/ECG/Train/AF/2991.png,1
/ECG Dataset/ECG/Train/SR/2992.png,0
/ECG Dataset/ECG/Train/SR/2993.png,0
/ECG Dataset/ECG/Train/SR/2994.png,0
/ECG Dataset/ECG/Test/AF/2995.png,1
/ECG Dataset/ECG/Train/AF/2996.png,1
/ECG Dataset/ECG/Train/AF/2997.png,1
/ECG Dataset/ECG/Train/AF/2998.png,1
/ECG Dataset/ECG/Train/AF/2999.png,1
/ECG Dataset/ECG/Test/AF/3000.png,1
/ECG Dataset/ECG/Train/AF/3001.png,1
/ECG Dataset/ECG/Train/SR/3002.png,0
/ECG Dataset/ECG/Train/AF/3003.png,1
/ECG Dataset/ECG/Train/AF/3004.png,1
/ECG Dataset/ECG/Test/AF/3005.png,1
/ECG Dataset/ECG/Train/SR/3006.png,0
/ECG Dataset/ECG/Train/AF/3007.png,1
/ECG Dataset/ECG/Train/AF/3008.png,1
/ECG Dataset/ECG/Train/SR/3009.png,0
/ECG Dataset/ECG/Test/AF/3010.png,1
/ECG Dataset/ECG/Train/SR/3011.png,0
/ECG Dataset/ECG/Train/SR/3012.png,0
/ECG Dataset/ECG/Train/SR/3013.png,0
/ECG Dataset/ECG/Train/AF/3014.png,1
/ECG Dataset/ECG/Test/AF/3015.png,1
/ECG Dataset/ECG/Train/SR/3016.png,0
/ECG Dataset/ECG/Train/SR/3017.png,0
/ECG Dataset/ECG/Train/AF/3018.png,1
/ECG Dataset/ECG/Train/AF/3019.png,1
/ECG Dataset/ECG/Test/AF/3020.png,1
/ECG Dataset/ECG/Train/AF/3021.png,1
/ECG Dataset/ECG/Train/SR/3022.png,0
/ECG Dataset/ECG/Train/SR/3023.png,0
/ECG Dataset/ECG/Train/AF/3024.png,1
/ECG Dataset/ECG/Test/SR/3025.png,0
/ECG Dataset/ECG/Train/SR/3026.png,0
/ECG Dataset/ECG/Train/AF/3027.png,1
/ECG Dataset/ECG/Train/AF/3028.png,1
/ECG Dataset/ECG/Train/AF/3029.png,1
/ECG Dataset/ECG/Test/AF/3030.png,1
/ECG Dataset/ECG/Train/AF/3031.png,1
/ECG Dataset/ECG/Train/AF/3032.png,1
/ECG Dataset/ECG/Train/SR/3033.png,0
/ECG Dataset/ECG/Train/AF/3034.png,1
/ECG Dataset/ECG/Test/SR/3035.png,0
/ECG Dataset/ECG/Train/AF/3036.png,1
/ECG Dataset/ECG/Train/SR/3037.png,0
/ECG Dataset/ECG/Train/AF/3038.png,1
/ECG Dataset/ECG/Train/SR/3039.png,0
/ECG Dataset/ECG/Test/AF/3040.png,1
/ECG Dataset/ECG/Train/SR/3041.png,0
/ECG Dataset/ECG/Train/AF/3042.png,1
/ECG Dataset/ECG/Train/AF/3043.png,1
/ECG Dataset/ECG/Train/SR/3044.png,0
/ECG Dataset/ECG/Test/SR/3045.png,0
/ECG Dataset/ECG/Train/SR/3046.png,0
/ECG Dataset/ECG/Train/SR/3047.png,0
/ECG Dataset/ECG/Train/SR/3048.png,0
/ECG Dataset/ECG/Train/SR/3049.png,0
/ECG Dataset/ECG/Test/SR/3050.png,0
/ECG Dataset/ECG/Train/SR/3051.png,0
/ECG Dataset/ECG/Train/AF/3052.png,1
/ECG Dataset/ECG/Train/SR/3053.png,0
/ECG Dataset/ECG/Train/SR/3054.png,0
/ECG Dataset/ECG/Test/SR/3055.png,0
/ECG Dataset/ECG/Train/SR/3056.png,0
/ECG Dataset/ECG/Train/AF/3057.png,1
/ECG Dataset/ECG/Train/AF/3058.png,1
/ECG Dataset/ECG/Train/SR/3059.png,0
/ECG Dataset/ECG/Test/AF/3060.png,1
/ECG Dataset/ECG/Train/SR/3061.png,0
/ECG Dataset/ECG/Train/SR/3062.png,0
/ECG Dataset/ECG/Train/SR/3063.png,0
/ECG Dataset/ECG/Train/SR/3064.png,0
/ECG Dataset/ECG/Test/SR/3065.png,0
/ECG Dataset/ECG/Train/AF/3066.png,1
/ECG Dataset/ECG/Train/SR/3067.png,0
/ECG Dataset/ECG/Train/AF/3068.png,1
/ECG Dataset/ECG/Train/AF/3069.png,1
/ECG Dataset/ECG/Test/AF/3070.png,1
/ECG Dataset/ECG/Train/SR/3071.png,0
/ECG Dataset/ECG/Train/SR/3072.png,0
/ECG Dataset/ECG/Train/SR/3073.png,0
/ECG Dataset/ECG/Train/AF/3074.png,1
/ECG Dataset/ECG/Test/AF/3075.png,1
/ECG Dataset/ECG/Train/SR/3076.png,0
/ECG Dataset/ECG/Train/SR/3077.png,0
/ECG Dataset/ECG/Train/AF/3078.png,1
/ECG Dataset/ECG/Train/SR/3079.png,0
/ECG Dataset/ECG/Test/SR/3080.png,0
/ECG Dataset/ECG/Train/AF/3081.png,1
/ECG Dataset/ECG/Train/SR/3082.png,0
/ECG Dataset/ECG/Train/AF/3083.png,1
/ECG Dataset/ECG/Train/AF/3084.png,1
/ECG Dataset/ECG/Test/SR/3085.png,0
/ECG Dataset/ECG/Train/SR/3086.png,0
/ECG Dataset/ECG/Train/SR/3087.png,0
/ECG Dataset/ECG/Train/SR/3088.png,0
/ECG Dataset/ECG/Train/SR/3089.png,0
/ECG Dataset/ECG/Test/SR/3090.png,0
/ECG Dataset/ECG/Train/SR/3091.png,0
/ECG Dataset/ECG/Train/SR/3092.png,0
/ECG Dataset/ECG/Train/SR/3093.png,0
/ECG Dataset/ECG/Train/AF/3094.png,1
/ECG Dataset/ECG/Test/AF/3095.png,1
/ECG Dataset/ECG/Train/AF/3096.png,1
/ECG Dataset/ECG/Train/AF/3097.png,1
/ECG Dataset/ECG/Train/SR/3098.png,0
/ECG Dataset/ECG/Train/AF/3099.png,1
/ECG Dataset/ECG/Test/AF/3100.png,1
/ECG Dataset/ECG/Train/SR/3101.png,0
/ECG Dataset/ECG/Train/SR/3102.png,0
/ECG Dataset/ECG/Train/AF/3103.png,1
/ECG Dataset/ECG/Train/AF/3104.png,1
/ECG Dataset/ECG/Test/SR/3105.png,0
/ECG Dataset/ECG/Train/AF/3106.png,1
/ECG Dataset/ECG/Train/AF/3107.png,1
/ECG Dataset/ECG/Train/SR/3108.png,0
/ECG Dataset/ECG/Train/AF/3109.png,1
/ECG Dataset/ECG/Test/SR/3110.png,0
/ECG Dataset/ECG/Train/AF/3111.png,1
/ECG Dataset/ECG/Train/AF/3112.png,1
/ECG Dataset/ECG/Train/AF/3113.png,1
/ECG Dataset/ECG/Train/SR/3114.png,0
/ECG Dataset/ECG/Test/AF/3115.png,1
/ECG Dataset/ECG/Train/AF/3116.png,1
/ECG Dataset/ECG/Train/AF/3117.png,1
/ECG Dataset/ECG/Train/SR/3118.png,0
/ECG Dataset/ECG/Train/AF/3119.png,1
/ECG Dataset/ECG/Test/AF/3120.png,1
/ECG Dataset/ECG/Train/SR/3121.png,0
/ECG Dataset/ECG/Train/SR/3122.png,0
/ECG Dataset/ECG/Train/AF/3123.png,1
/ECG Dataset/ECG/Train/SR/3124.png,0
/ECG Dataset/ECG/Test/SR/3125.png,0
/ECG Dataset/ECG/Train/AF/3126.png,1
/ECG Dataset/ECG/Train/AF/3127.png,1
/ECG Dataset/ECG/Train/AF/3128.png,1
/ECG Dataset/ECG/Train/SR/3129.png,0
/ECG Dataset/ECG/Test/SR/3130.png,0
/ECG Dataset/ECG/Train/AF/3131.png,1
/ECG Dataset/ECG/Train/SR/3132.png,0
/ECG Dataset/ECG/Train/AF/3133.png,1
/ECG Dataset/ECG/Train/SR/3134.png,0
/ECG Dataset/ECG/Test/AF/3135.png,1
/ECG Dataset/ECG/Train/AF/3136.png,1
/ECG Dataset/ECG/Train/AF/3137.png,1
/ECG Dataset/ECG/Train/SR/3138.png,0
/ECG Dataset/ECG/Train/SR/3139.png,0
/ECG Dataset/ECG/Test/SR/3140.png,0
/ECG Dataset/ECG/Train/SR/3141.png,0
/ECG Dataset/ECG/Train/SR/3142.png,0
/ECG Dataset/ECG/Train/AF/3143.png,1
/ECG Dataset/ECG/Train/AF/3144.png,1
/ECG Dataset/ECG/Test/SR/3145.png,0
/ECG Dataset/ECG/Train/AF/3146.png,1
/ECG Dataset/ECG/Train/SR/3147.png,0
/ECG Dataset/ECG/Train/AF/3148.png,1
/ECG Dataset/ECG/Train/SR/3149.png,0
/ECG Dataset/ECG/Test/AF/3150.png,1
/ECG Dataset/ECG/Train/SR/3151.png,0
/ECG Dataset/ECG/Train/AF/3152.png,1
/ECG Dataset/ECG/Train/AF/3153.png,1
/ECG Dataset/ECG/Train/SR/3154.png,0
/ECG Dataset/ECG/Test/AF/3155.png,1
/ECG Dataset/ECG/Train/AF/3156.png,1
/ECG Dataset/ECG/Train/SR/3157.png,0
/ECG Dataset/ECG/Train/SR/3158.png,0
/ECG Dataset/ECG/Train/AF/3159.png,1
/ECG Dataset/ECG/Test/AF/3160.png,1
/ECG Dataset/ECG/Train/SR/3161.png,0
/ECG Dataset/ECG/Train/AF/3162.png,1
/ECG Dataset/ECG/Train/SR/3163.png,0
/ECG Dataset/ECG/Train/SR/3164.png,0
/ECG Dataset/ECG/Test/AF/3165.png,1
/ECG Dataset/ECG/Train/SR/3166.png,0
/ECG Dataset/ECG/Train/AF/3167.png,1
/ECG Dataset/ECG/Train/AF/3168.png,1
/ECG Dataset/ECG/Train/AF/3169.png,1
/ECG Dataset/ECG/Test/AF/3170.png,1
/ECG Dataset/ECG/Train/SR/3171.png,0
/ECG Dataset/ECG/Train/SR/3172.png,0
/ECG Dataset/ECG/Train/SR/3173.png,0
/ECG Dataset/ECG/Train/AF/3174.png,1
/ECG Dataset/ECG/Test/AF/3175.png,1
/ECG Dataset/ECG/Train/SR/3176.png,0
/ECG Dataset/ECG/Train/AF/3177.png,1
/ECG Dataset/ECG/Train/SR/3178.png,0
/ECG Dataset/ECG/Train/SR/3179.png,0
/ECG Dataset/ECG/Test/AF/3180.png,1
/ECG Dataset/ECG/Train/AF/3181.png,1
/ECG Dataset/ECG/Train/AF/3182.png,1
/ECG Dataset/ECG/Train/SR/3183.png,0
/ECG Dataset/ECG/Train/AF/3184.png,1
/ECG Dataset/ECG/Test/AF/3185.png,1
/ECG Dataset/ECG/Train/AF/3186.png,1
/ECG Dataset/ECG/Train/SR/3187.png,0
/ECG Dataset/ECG/Train/AF/3188.png,1
/ECG Dataset/ECG/Train/AF/3189.png,1
/ECG Dataset/ECG/Test/AF/3190.png,1
/ECG Dataset/ECG/Train/AF/3191.png,1
/ECG Dataset/ECG/Train/SR/3192.png,0
/ECG Dataset/ECG/Train/AF/3193.png,1
/ECG Dataset/ECG/Train/SR/3194.png,0
/ECG Dataset/ECG/Test/SR/3195.png,0
/ECG Dataset/ECG/Train/AF/3196.png,1
/ECG Dataset/ECG/Train/AF/3197.png,1
/ECG Dataset/ECG/Train/SR/3198.png,0
/ECG Dataset/ECG/Train/AF/3199.png,1
/ECG Dataset/ECG/Test/SR/3200.png,0
/ECG Dataset/ECG/Train/SR/3201.png,0
/ECG Dataset/ECG/Train/SR/3202.png,0
/ECG Dataset/ECG/Train/AF/3203.png,1
/ECG Dataset/ECG/Train/SR/3204.png,0
/ECG Dataset/ECG/Test/AF/3205.png,1
/ECG Dataset/ECG/Train/AF/3206.png,1
/ECG Dataset/ECG/Train/SR/3207.png,0
/ECG Dataset/ECG/Train/AF/3208.png,1
/ECG Dataset/ECG/Train/SR/3209.png,0
/ECG Dataset/ECG/Test/AF/3210.png,1
/ECG Dataset/ECG/Train/SR/3211.png,0
/ECG Dataset/ECG/Train/AF/3212.png,1
/ECG Dataset/ECG/Train/AF/3213.png,1
/ECG Dataset/ECG/Train/SR/3214.png,0
/ECG Dataset/ECG/Test/AF/3215.png,1
/ECG Dataset/ECG/Train/AF/3216.png,1
/ECG Dataset/ECG/Train/SR/3217.png,0
/ECG Dataset/ECG/Train/AF/3218.png,1
/ECG Dataset/ECG/Train/SR/3219.png,0
/ECG Dataset/ECG/Test/SR/3220.png,0
/ECG Dataset/ECG/Train/SR/3221.png,0
/ECG Dataset/ECG/Train/AF/3222.png,1
/ECG Dataset/ECG/Train/AF/3223.png,1
/ECG Dataset/ECG/Train/AF/3224.png,1
/ECG Dataset/ECG/Test/AF/3225.png,1
/ECG Dataset/ECG/Train/AF/3226.png,1
/ECG Dataset/ECG/Train/SR/3227.png,0
/ECG Dataset/ECG/Train/SR/3228.png,0
/ECG Dataset/ECG/Train/AF/3229.png,1
/ECG Dataset/ECG/Test/SR/3230.png,0
/ECG Dataset/ECG/Train/AF/3231.png,1
/ECG Dataset/ECG/Train/AF/3232.png,1
/ECG Dataset/ECG/Train/AF/3233.png,1
/ECG Dataset/ECG/Train/SR/3234.png,0
/ECG Dataset/ECG/Test/AF/3235.png,1
/ECG Dataset/ECG/Train/SR/3236.png,0
/ECG Dataset/ECG/Train/SR/3237.png,0
/ECG Dataset/ECG/Train/SR/3238.png,0
/ECG Dataset/ECG/Train/AF/3239.png,1
/ECG Dataset/ECG/Test/SR/3240.png,0
/ECG Dataset/ECG/Train/AF/3241.png,1
/ECG Dataset/ECG/Train/SR/3242.png,0
/ECG Dataset/ECG/Train/AF/3243.png,1
/ECG Dataset/ECG/Train/SR/3244.png,0
/ECG Dataset/ECG/Test/SR/3245.png,0
/ECG Dataset/ECG/Train/AF/3246.png,1
/ECG Dataset/ECG/Train/SR/3247.png,0
/ECG Dataset/ECG/Train/SR/3248.png,0
/ECG Dataset/ECG/Train/SR/3249.png,0
/ECG Dataset/ECG/Test/SR/3250.png,0
/ECG Dataset/ECG/Train/SR/3251.png,0
/ECG Dataset/ECG/Train/AF/3252.png,1
/ECG Dataset/ECG/Train/SR/3253.png,0
/ECG Dataset/ECG/Train/SR/3254.png,0
/ECG Dataset/ECG/Test/SR/3255.png,0
/ECG Dataset/ECG/Train/SR/3256.png,0
/ECG Dataset/ECG/Train/AF/3257.png,1
/ECG Dataset/ECG/Train/SR/3258.png,0
/ECG Dataset/ECG/Train/AF/3259.png,1
/ECG Dataset/ECG/Test/SR/3260.png,0
/ECG Dataset/ECG/Train/AF/3261.png,1
/ECG Dataset/ECG/Train/SR/3262.png,0
/ECG Dataset/ECG/Train/AF/3263.png,1
/ECG Dataset/ECG/Train/AF/3264.png,1
/ECG Dataset/ECG/Test/AF/3265.png,1
